Suburb,Address,Rooms,Propertycount,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Type
4,11974,3,3280.0,2575000.0,1,85,736252,3.3,164,3.0,2.0,1.0,228.0,93.66666666666667,1926.6666666666667,26,-37.8445,144.9501,5,1
4,11439,2,3280.0,1322500.0,1,85,736252,3.3,164,2.0,1.0,0.0,149.0,98.0,1890.0,26,-37.8443,144.9481,5,1
4,8106,2,3280.0,1562500.0,1,85,736252,3.3,164,2.0,1.0,0.0,141.0,83.0,1890.0,26,-37.8424,144.9562,5,1
4,12811,3,3280.0,2000000.0,4,192,736070,3.3,164,3.0,2.0,1.0,211.0,147.0,1900.0,26,-37.847,144.9575,5,1
4,2203,3,3280.0,1900000.0,1,85,736406,3.3,164,3.0,1.0,0.0,209.0,146.5,1900.0,26,-37.8468,144.9546,5,1
4,13326,3,3280.0,3010000.0,1,85,736406,3.3,164,3.0,2.0,0.0,147.0,146.0,1890.0,26,-37.8473,144.9551,5,1
4,10583,4,3280.0,2800000.0,4,41,736133,3.3,164,4.0,3.0,1.0,327.0,254.0,1910.0,26,-37.8467,144.9475,5,1
4,10567,3,3280.0,2100000.0,3,135,736077,3.3,164,2.0,1.0,1.0,120.0,123.0,1900.0,26,-37.8427,144.9546,5,1
4,9727,3,3280.0,2000000.0,0,135,736231,3.3,164,3.0,1.0,1.0,238.0,131.0,1890.0,26,-37.8461,144.9528,5,1
4,1775,4,3280.0,4735000.0,1,135,736385,3.3,164,4.0,2.0,1.0,330.0,207.0,1910.0,26,-37.8477,144.9558,5,1
4,7667,2,3280.0,1340000.0,1,85,736385,3.3,164,2.0,1.0,0.0,136.0,194.6,1904.0,26,-37.846,144.9517,5,1
4,7904,3,3280.0,1801000.0,1,260,736385,3.3,164,3.0,1.0,1.0,202.0,182.2,1898.0,26,-37.8429,144.9493,5,1
4,6636,3,3280.0,1532000.0,1,46,736171,3.3,164,3.0,3.0,1.0,0.0,169.8,1892.0,26,-37.8415,144.9585,5,1
4,5468,3,3280.0,3755000.0,1,85,736171,3.3,164,3.0,2.0,2.0,325.0,157.4,1886.0,26,-37.8413,144.95,5,1
4,6225,4,3280.0,2140000.0,1,85,736142,3.3,164,3.0,2.0,1.0,183.0,145.0,1880.0,26,-37.8434,144.9495,5,1
4,9370,2,3280.0,1750000.0,1,135,736295,3.3,164,2.0,1.0,1.0,162.0,106.5,1885.0,26,-37.8416,144.9488,5,1
4,10807,2,3280.0,980000.0,1,85,736112,3.3,164,2.0,1.0,0.0,79.0,68.0,1890.0,26,-37.8387,144.9519,5,1
4,5595,3,3280.0,2030000.0,1,260,736204,3.3,164,3.0,2.0,0.0,152.0,101.0,1890.0,26,-37.8488,144.9551,5,1
4,3504,3,3280.0,1740000.0,0,135,736204,3.3,164,3.0,2.0,2.0,147.0,134.0,1890.0,26,-37.8448,144.9453,5,1
4,12116,3,3280.0,2800000.0,4,32,736175,3.3,164,3.0,3.0,1.0,0.0,94.0,1895.0,26,-37.8399,144.9577,5,1
4,12946,1,3280.0,985000.0,1,135,736175,3.3,164,1.0,1.0,0.0,81.0,54.0,1900.0,26,-37.8411,144.9497,5,1
6,10968,4,2211.0,2000000.0,1,27,736210,6.4,62,3.0,2.0,4.0,853.0,263.0,1930.0,6,-37.7707,145.0318,2,1
6,10168,3,2211.0,1110000.0,1,106,736210,6.4,62,3.0,2.0,2.0,208.0,243.0,2013.0,32,-37.7854,145.0325,2,1
6,2516,3,2211.0,1492000.0,1,106,736392,6.4,62,3.0,2.0,2.0,411.0,223.0,1969.0,6,-37.7713,145.0279,2,1
6,9400,4,2211.0,1717500.0,1,49,736245,6.4,62,4.0,2.0,1.0,599.0,203.0,1925.0,6,-37.7717,145.031,2,1
6,12737,5,2211.0,2840000.0,1,155,736127,6.4,62,5.0,4.0,4.0,809.0,165.0,1910.0,6,-37.775,145.0268,2,1
6,12704,3,2211.0,2000000.0,0,260,736252,6.4,62,3.0,3.0,2.0,686.0,128.8,1990.4,6,-37.78,145.0341,2,1
6,9391,3,2211.0,1540000.0,1,155,736070,6.4,62,3.0,1.0,2.0,592.0,123.2,1983.6,6,-37.7755,145.0288,2,1
6,943,4,2211.0,1830000.0,1,155,736287,6.4,62,4.0,2.0,2.0,606.0,112.0,1970.0,6,-37.7743,145.0316,2,1
6,8224,4,2211.0,2100000.0,1,155,736287,6.4,62,4.0,2.0,2.0,575.0,271.0,2008.0,6,-37.7723,145.0319,2,1
6,6641,3,2211.0,865000.0,3,260,736106,6.4,62,3.0,1.0,1.0,180.0,131.0,2010.0,6,-37.7802,145.0243,2,1
6,5491,3,2211.0,1165000.0,1,16,736142,6.4,62,3.0,1.0,2.0,979.0,166.5,1947.5,32,-37.7792,145.029,2,1
6,1544,4,2211.0,1900000.0,3,140,736295,6.4,62,4.0,2.0,2.0,556.0,272.0,1930.0,32,-37.7844,145.0225,2,1
6,10926,3,2211.0,1485000.0,3,140,736204,6.4,62,3.0,0.0,0.0,597.0,241.0,1925.0,6,-37.7781,145.0284,2,1
6,9243,4,2211.0,1950000.0,1,106,736175,6.4,62,4.0,2.0,3.0,589.0,210.0,1920.0,6,-37.7719,145.0309,2,1
7,3119,3,5301.0,520000.0,4,85,736210,13.8,10,3.0,2.0,1.0,352.0,242.0,2015.0,10,-37.87,144.825,6,1
7,10710,5,5301.0,1525000.0,1,85,736301,13.8,10,5.0,3.0,3.0,729.0,268.0,2005.0,10,-37.8721,144.8105,6,1
7,8438,3,5301.0,1120000.0,1,15,736392,13.8,10,3.0,1.0,2.0,506.0,120.0,1930.0,10,-37.8693,144.8375,6,1
7,5056,4,5301.0,780000.0,0,222,736119,13.8,10,4.0,1.0,4.0,655.0,170.0,1946.0,10,-37.868,144.8154,6,1
7,6551,4,5301.0,1780000.0,3,85,736119,13.8,10,4.0,3.0,6.0,1057.0,220.0,1962.0,10,-37.8681,144.819,6,1
7,3104,3,5301.0,660000.0,4,85,736091,13.8,10,3.0,1.0,1.0,602.0,123.0,1955.0,10,-37.8616,144.8116,6,1
7,1529,3,5301.0,683500.0,1,85,736275,13.8,10,3.0,1.0,1.0,530.0,108.0,1971.5,10,-37.8594,144.817,6,1
7,3596,3,5301.0,1335000.0,1,260,736245,13.8,10,3.0,1.0,4.0,777.0,22.0,1953.0,10,-37.8697,144.8249,6,1
7,6198,4,5301.0,1070000.0,1,15,736217,13.8,10,4.0,2.0,2.0,695.0,66.5,1985.0,10,-37.8733,144.8147,6,1
7,5879,4,5301.0,845000.0,1,260,736371,13.8,10,4.0,1.0,2.0,745.0,130.0,1950.0,10,-37.8658,144.8155,6,1
7,3353,3,5301.0,635000.0,1,222,736098,13.8,10,3.0,1.0,4.0,625.0,119.66666666666667,1960.0,10,-37.8611,144.8114,6,1
7,5460,3,5301.0,678000.0,1,260,736070,13.8,10,3.0,1.0,2.0,606.0,87.0,1950.0,10,-37.8608,144.8124,6,1
7,564,3,5301.0,712000.0,1,260,736224,13.8,10,3.0,1.0,2.0,363.0,106.0,1989.0,10,-37.8674,144.8375,6,1
7,6276,3,5301.0,840000.0,3,85,736406,13.8,10,3.0,2.0,2.0,534.0,136.0,1965.0,10,-37.86,144.8245,6,1
7,8443,3,5301.0,980000.0,1,15,736287,13.8,10,3.0,1.0,2.0,724.0,130.25,1975.5,10,-37.8672,144.817,6,1
7,3829,3,5301.0,880000.0,0,15,736198,13.8,10,3.0,3.0,1.0,577.0,118.75,1996.5,10,-37.8699,144.8235,6,1
7,10331,4,5301.0,1030000.0,1,15,736385,13.8,10,4.0,1.0,0.0,797.0,109.75,1992.75,10,-37.8663,144.8387,6,1
7,5835,3,5301.0,753000.0,1,15,736142,13.8,10,3.0,2.0,2.0,529.0,103.25,1964.25,10,-37.8612,144.8247,6,1
7,1282,2,5301.0,857000.0,3,260,736295,13.8,10,2.0,2.0,1.0,675.0,100.0,1950.0,10,-37.8653,144.8129,6,1
7,9696,3,5301.0,1500000.0,1,15,736112,13.8,10,3.0,1.0,1.0,929.0,51.5,1982.0,10,-37.8651,144.832,6,1
7,2956,3,5301.0,900000.0,1,222,736112,13.8,10,3.0,1.0,4.0,697.0,25.0,1999.3333333333333,10,-37.871,144.8075,6,1
7,5401,3,5301.0,740000.0,1,85,736204,13.8,10,3.0,1.0,2.0,604.0,47.0,1984.6666666666667,10,-37.8631,144.8195,6,1
7,6702,4,5301.0,931000.0,1,222,736204,13.8,10,4.0,2.0,3.0,532.0,69.0,1970.0,10,-37.8637,144.8365,6,1
7,4841,2,5301.0,535600.0,3,51,736175,13.8,10,2.0,1.0,1.0,154.0,91.0,1996.0,10,-37.8646,144.8272,6,1
9,9446,5,5132.0,1085000.0,1,71,736210,11.1,17,5.0,3.0,6.0,592.0,251.0,1965.0,10,-37.8388,144.8567,6,1
9,8532,3,5132.0,781000.0,1,104,736210,11.1,17,3.0,1.0,2.0,533.0,117.0,1970.0,10,-37.8291,144.835,6,1
9,5275,3,5132.0,750000.0,3,104,736392,11.1,17,3.0,1.0,3.0,554.0,97.0,1989.5,10,-37.8449,144.85,6,1
9,3086,3,5132.0,1405000.0,1,222,736392,11.1,17,3.0,1.0,3.0,655.0,122.0,1988.0,10,-37.8338,144.8562,6,1
9,7724,3,5132.0,683000.0,1,71,736119,11.1,17,3.0,1.0,2.0,534.0,167.0,1967.0,10,-37.8284,144.8355,6,1
9,3199,3,5132.0,623000.0,1,222,736119,11.1,17,3.0,1.0,3.0,540.0,148.5,1989.5,10,-37.8267,144.8368,6,1
9,745,3,5132.0,720000.0,4,85,736182,11.1,17,3.0,2.0,1.0,0.0,130.0,2012.0,10,-37.8379,144.8583,6,1
9,920,3,5132.0,588000.0,1,251,736091,11.1,17,3.0,1.0,1.0,328.0,118.0,1970.0,10,-37.838,144.8555,6,1
9,9790,3,5132.0,710000.0,0,239,736275,11.1,17,3.0,1.0,3.0,540.0,116.0,1960.0,10,-37.8294,144.8378,6,1
9,5933,4,5132.0,875000.0,3,104,736245,11.1,17,3.0,1.0,4.0,559.0,169.0,1965.0,10,-37.8448,144.8529,6,1
9,5275,3,5132.0,700000.0,4,104,736308,11.1,17,3.0,1.0,3.0,554.0,154.0,1965.0,10,-37.8449,144.85,6,1
9,5222,4,5132.0,650000.0,3,251,736127,11.1,17,4.0,1.0,4.0,558.0,124.0,1988.5,10,-37.8451,144.8529,6,1
9,4683,3,5132.0,675000.0,1,260,736098,11.1,17,3.0,2.0,2.0,171.0,109.0,2012.0,10,-37.8337,144.8554,6,1
9,1444,3,5132.0,708000.0,1,85,736252,11.1,17,3.0,1.0,2.0,585.0,97.0,1960.0,10,-37.8258,144.8523,6,1
9,1045,4,5132.0,965000.0,3,86,736252,11.1,17,4.0,1.0,4.0,851.0,265.66666666666663,1969.6,10,-37.8345,144.8444,6,1
9,3151,3,5132.0,680000.0,1,222,736287,11.1,17,3.0,1.0,3.0,551.0,434.3333333333333,1979.2,10,-37.8254,144.8514,6,1
9,5297,3,5132.0,770000.0,3,260,736287,11.1,17,3.0,1.0,3.0,602.0,603.0,1988.8,10,-37.8327,144.8451,6,1
9,7516,3,5132.0,923000.0,1,85,736106,11.1,17,3.0,1.0,2.0,740.0,386.5,1998.4,10,-37.8269,144.8455,6,1
9,6070,4,5132.0,693000.0,3,195,736106,11.1,17,4.0,2.0,4.0,315.0,170.0,2008.0,10,-37.8391,144.8467,6,1
9,376,3,5132.0,620000.0,3,99,736198,11.1,17,5.0,2.0,2.0,276.0,100.0,2010.0,10,-37.8262,144.8443,6,1
9,4172,3,5132.0,728500.0,1,104,736198,11.1,17,3.0,1.0,1.0,531.0,157.0,1960.0,10,-37.8277,144.8385,6,1
9,5809,3,5132.0,931000.0,1,260,736198,11.1,17,3.0,2.0,1.0,590.0,160.0,1950.0,10,-37.8382,144.8649,6,1
9,8591,3,5132.0,988000.0,1,222,736198,11.1,17,3.0,1.0,4.0,715.0,152.5,2008.0,10,-37.8423,144.8632,6,1
9,2106,3,5132.0,590000.0,1,239,736077,11.1,17,3.0,1.0,2.0,561.0,145.0,1992.0,10,-37.8444,144.8491,6,1
9,7994,2,5132.0,610000.0,1,192,736231,11.1,17,2.0,1.0,2.0,691.0,137.5,1976.0,10,-37.834,144.8553,6,1
9,10875,3,5132.0,815000.0,1,260,736385,11.1,17,3.0,2.0,3.0,555.0,130.0,1960.0,10,-37.8318,144.8388,6,1
9,12771,4,5132.0,970000.0,1,85,736385,11.1,17,4.0,1.0,2.0,708.0,137.0,1960.0,10,-37.833,144.8494,6,1
9,3098,4,5132.0,760000.0,1,99,736142,11.1,17,4.0,1.0,3.0,668.0,144.0,1960.0,10,-37.8262,144.8439,6,1
9,9824,4,5132.0,1200000.0,3,192,736295,11.1,17,4.0,1.0,4.0,633.0,158.0,1960.0,10,-37.8375,144.8541,6,1
9,1358,3,5132.0,700000.0,3,99,736295,11.1,17,3.0,1.0,1.0,557.0,128.66666666666666,1963.3333333333333,10,-37.8441,144.8505,6,1
9,1019,3,5132.0,625000.0,0,99,736112,11.1,17,3.0,1.0,1.0,536.0,99.33333333333334,1966.6666666666667,10,-37.8285,144.8351,6,1
11,11748,3,4836.0,1939000.0,1,106,736301,6.3,108,3.0,2.0,2.0,296.0,150.0,1889.0,27,-37.8614,145.0274,5,1
11,6362,3,4836.0,1870000.0,1,94,736392,6.3,108,3.0,1.0,1.0,217.0,116.0,1888.0,27,-37.8592,145.0182,5,1
11,2009,3,4836.0,2050000.0,1,135,736392,6.3,108,3.0,2.0,1.0,205.0,116.0,1910.0,27,-37.8574,145.0281,5,1
11,10403,4,4836.0,3000000.0,4,106,736119,6.3,108,4.0,2.0,2.0,1581.0,54.800000000000004,1934.0,27,-37.858000000000004,145.0111,5,1
11,10586,5,4836.0,1525000.0,0,106,736091,6.3,108,8.0,2.0,2.0,693.0,34.400000000000006,1952.0,27,-37.8638,145.0229,5,1
11,1099,1,4836.0,1435000.0,3,106,736245,6.3,108,2.0,2.0,1.0,144.0,107.0,1900.0,27,-37.8564,145.0228,5,1
11,8751,2,4836.0,1780000.0,1,135,736308,6.3,108,2.0,2.0,2.0,0.0,61.33333333333333,1971.6666666666667,27,-37.8537,145.0267,5,1
11,9027,2,4836.0,1210000.0,1,135,736280,6.3,108,2.0,1.0,0.0,249.0,96.0,1910.0,27,-37.8543,145.016,5,1
11,7998,4,4836.0,2801000.0,1,135,736280,6.3,108,4.0,2.0,2.0,624.0,222.0,1900.0,27,-37.8536,145.0173,5,1
11,12300,3,4836.0,1800000.0,0,192,736252,6.3,108,3.0,2.0,2.0,405.0,121.0,1910.0,27,-37.8545,145.0145,5,1
11,6001,4,4836.0,2200000.0,0,106,736252,6.3,108,4.0,1.0,2.0,495.0,163.0,1900.0,27,-37.8613,145.0264,5,1
11,8111,6,4836.0,5525000.0,1,135,736224,6.3,108,5.0,3.0,4.0,1491.0,516.0,1935.0,27,-37.8602,145.013,5,1
11,7943,2,4836.0,1125000.0,1,192,736224,6.3,108,3.0,1.0,2.0,169.0,423.4,1942.0,27,-37.851,145.0161,5,1
11,9239,3,4836.0,2250000.0,1,135,736224,6.3,108,3.0,3.0,1.0,301.0,330.8,1949.0,27,-37.8511,145.0167,5,1
11,1859,3,4836.0,2360000.0,1,260,736406,6.3,108,3.0,2.0,0.0,336.0,238.20000000000005,1956.0,27,-37.8558,145.015,5,1
11,7530,2,4836.0,1900000.0,4,106,736406,6.3,108,2.0,2.0,0.0,207.0,145.60000000000002,1963.0,27,-37.8571,145.0224,5,1
11,3894,3,4836.0,2365000.0,1,135,736133,6.3,108,3.0,2.0,1.0,316.0,88.33333333333334,1933.0,27,-37.8521,145.019,5,1
11,2670,3,4836.0,1300000.0,4,106,736133,6.3,108,2.0,1.0,2.0,212.0,106.0,1900.0,27,-37.8542,145.0149,5,1
11,11355,3,4836.0,1900000.0,1,135,736106,6.3,108,3.0,1.0,2.0,328.0,108.0,1900.0,27,-37.8559,145.0158,5,1
11,12172,3,4836.0,1285000.0,1,135,736385,6.3,108,3.0,1.0,2.0,186.0,80.0,1920.0,27,-37.8554,145.0173,5,1
11,11304,4,4836.0,3660000.0,1,106,736385,6.3,108,4.0,3.0,2.0,421.0,78.0,1945.0,27,-37.8593,145.0275,5,1
11,9357,4,4836.0,3625000.0,1,106,736295,6.3,108,4.0,1.0,2.0,709.0,251.0,1900.0,27,-37.8574,145.016,5,1
11,9371,4,4836.0,4200000.0,4,111,736295,6.3,108,4.0,3.0,3.0,563.0,333.0,2000.0,27,-37.8582,145.0138,5,1
11,8563,3,4836.0,3512500.0,1,135,736295,6.3,108,3.0,2.0,2.0,617.0,285.0,1998.0,27,-37.8557,145.0264,5,1
11,3468,4,4836.0,2000000.0,0,135,736112,6.3,108,4.0,3.0,4.0,544.0,188.0,1969.0,27,-37.8611,145.0195,5,1
